frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
355,make slow circular sweeps until moving anatomy appears,2,frames/frame_000355.png,-0.609481,0.104701,0.127833,-0.516825,-0.464272,0.468020,0.546170,-88.011557,-1.339387,82.481000
356,make slow circular sweeps until moving anatomy appears,2,frames/frame_000356.png,-0.609377,0.104935,0.127415,-0.512923,-0.466940,0.465238,0.549937,-87.834952,-2.081004,82.465253
357,make slow circular sweeps until moving anatomy appears,2,frames/frame_000357.png,-0.609490,0.105130,0.126356,-0.508767,-0.469521,0.462564,0.553842,-87.623625,-2.831903,82.453512
358,make slow circular sweeps until moving anatomy appears,2,frames/frame_000358.png,-0.610122,0.105128,0.122218,-0.503383,-0.472552,0.459685,0.558560,-87.323334,-3.732719,82.469945
359,make slow circular sweeps until moving anatomy appears,2,frames/frame_000359.png,-0.610519,0.105139,0.120622,-0.502491,-0.472887,0.458986,0.559654,-87.256060,-3.901058,82.430713
360,make slow circular sweeps until moving anatomy appears,2,frames/frame_000360.png,-0.610624,0.105244,0.119685,-0.502330,-0.473049,0.458505,0.560056,-87.254835,-3.969573,82.396727
361,make slow circular sweeps until moving anatomy appears,2,frames/frame_000361.png,-0.611857,0.102917,0.118034,-0.500828,-0.474937,0.458524,0.559788,-87.286795,-4.154358,82.604345
362,make slow circular sweeps until moving anatomy appears,2,frames/frame_000362.png,-0.610661,0.105771,0.116060,-0.502768,-0.473510,0.456580,0.560845,-87.355160,-4.130279,82.241542
363,make slow circular sweeps until moving anatomy appears,2,frames/frame_000363.png,-0.610682,0.105800,0.115336,-0.503099,-0.473512,0.456247,0.560818,-87.393645,-4.130816,82.206585
364,make slow circular sweeps until moving anatomy appears,2,frames/frame_000364.png,-0.610710,0.105836,0.113992,-0.503815,-0.473495,0.455604,0.560711,-87.474841,-4.123569,82.136807
365,make slow circular sweeps until moving anatomy appears,2,frames/frame_000365.png,-0.610687,0.105973,0.112809,-0.504490,-0.473494,0.454997,0.560598,-87.552924,-4.117165,82.072642
366,make slow circular sweeps until moving anatomy appears,2,frames/frame_000366.png,-0.610660,0.106066,0.112285,-0.504780,-0.473497,0.454728,0.560553,-87.586927,-4.115411,82.044597
367,make slow circular sweeps until moving anatomy appears,2,frames/frame_000367.png,-0.610592,0.106497,0.111459,-0.505402,-0.473340,0.454168,0.560579,-87.642090,-4.106697,81.968422
368,make slow circular sweeps until moving anatomy appears,2,frames/frame_000368.png,-0.610609,0.106455,0.109988,-0.506140,-0.473433,0.453544,0.560340,-87.738122,-4.097449,81.912934
369,make slow circular sweeps until moving anatomy appears,2,frames/frame_000369.png,-0.610608,0.106411,0.109783,-0.506089,-0.473544,0.453394,0.560414,-87.744164,-4.120033,81.909113
370,make slow circular sweeps until moving anatomy appears,2,frames/frame_000370.png,-0.611888,0.103812,0.109536,-0.503363,-0.475882,0.453390,0.560891,-87.682096,-4.438992,82.162936
371,make slow circular sweeps until moving anatomy appears,2,frames/frame_000371.png,-0.610503,0.106657,0.108303,-0.501662,-0.476962,0.448965,0.565042,-87.601516,-5.080156,81.811208
372,make slow circular sweeps until moving anatomy appears,2,frames/frame_000372.png,-0.610273,0.107036,0.106833,-0.498535,-0.479667,0.445182,0.568503,-87.536280,-5.825963,81.708449
373,make slow circular sweeps until moving anatomy appears,2,frames/frame_000373.png,-0.610247,0.107284,0.105332,-0.496312,-0.481475,0.442327,0.571142,-87.479116,-6.368181,81.607277
374,make slow circular sweeps until moving anatomy appears,2,frames/frame_000374.png,-0.611623,0.104598,0.103938,-0.493578,-0.483892,0.441759,0.571908,-87.434085,-6.742041,81.814401
375,make slow circular sweeps until moving anatomy appears,2,frames/frame_000375.png,-0.610512,0.107224,0.102998,-0.494580,-0.482676,0.439910,0.573493,-87.412390,-6.804473,81.486142
376,make slow circular sweeps until moving anatomy appears,2,frames/frame_000376.png,-0.610545,0.107351,0.101304,-0.494242,-0.482897,0.438486,0.574688,-87.397444,-6.984058,81.361662
377,make slow circular sweeps until moving anatomy appears,2,frames/frame_000377.png,-0.610528,0.107595,0.099418,-0.494439,-0.482761,0.436810,0.575908,-87.403890,-7.128747,81.172240
378,make slow circular sweeps until moving anatomy appears,2,frames/frame_000378.png,-0.611398,0.108674,0.096002,-0.495468,-0.480145,0.432786,0.580231,-87.229036,-7.372937,80.463036
379,make slow circular sweeps until moving anatomy appears,2,frames/frame_000379.png,-0.612071,0.109239,0.095031,-0.495997,-0.478702,0.430976,0.582315,-87.128975,-7.468678,80.115363
380,make slow circular sweeps until moving anatomy appears,2,frames/frame_000380.png,-0.612850,0.109808,0.094183,-0.496655,-0.477106,0.429161,0.584401,-87.027449,-7.547764,79.751145
381,make slow circular sweeps until moving anatomy appears,2,frames/frame_000381.png,-0.613624,0.110393,0.093449,-0.497386,-0.475592,0.427544,0.586196,-86.944235,-7.600827,79.417551
382,make slow circular sweeps until moving anatomy appears,2,frames/frame_000382.png,-0.614442,0.110847,0.093005,-0.498015,-0.474288,0.426353,0.587583,-86.873265,-7.626071,79.151556
383,make slow circular sweeps until moving anatomy appears,2,frames/frame_000383.png,-0.614808,0.111075,0.092818,-0.498326,-0.473707,0.425868,0.588141,-86.845170,-7.629749,79.037837
384,make slow circular sweeps until moving anatomy appears,2,frames/frame_000384.png,-0.615584,0.111561,0.092505,-0.498980,-0.472483,0.424918,0.589256,-86.786702,-7.630039,78.806232
385,make slow circular sweeps until moving anatomy appears,2,frames/frame_000385.png,-0.616237,0.112008,0.092178,-0.499645,-0.471367,0.424042,0.590217,-86.741596,-7.624337,78.594534
386,make slow circular sweeps until moving anatomy appears,2,frames/frame_000386.png,-0.616721,0.112428,0.091821,-0.500520,-0.469941,0.423334,0.591121,-86.687934,-7.574158,78.366676
387,make slow circular sweeps until moving anatomy appears,2,frames/frame_000387.png,-0.616951,0.112558,0.091699,-0.501086,-0.468949,0.422993,0.591674,-86.645983,-7.528429,78.223888
388,make slow circular sweeps until moving anatomy appears,2,frames/frame_000388.png,-0.617268,0.113367,0.090930,-0.505247,-0.462176,0.419305,0.596073,-86.402338,-7.312209,77.116610
389,make slow circular sweeps until moving anatomy appears,2,frames/frame_000389.png,-0.618742,0.110805,0.090882,-0.505751,-0.460623,0.418373,0.597500,-86.295544,-7.311288,76.854223
390,make slow circular sweeps until moving anatomy appears,2,frames/frame_000390.png,-0.617796,0.113509,0.090822,-0.508700,-0.456172,0.414650,0.600996,-86.169863,-7.264526,76.002167
391,make slow circular sweeps until moving anatomy appears,2,frames/frame_000391.png,-0.619326,0.110964,0.090996,-0.509207,-0.454581,0.413341,0.602672,-86.061567,-7.294872,75.699354
392,make slow circular sweeps until moving anatomy appears,2,frames/frame_000392.png,-0.618061,0.113730,0.090871,-0.511247,-0.451885,0.410720,0.604762,-86.019732,-7.273556,75.150472
393,make slow circular sweeps until moving anatomy appears,2,frames/frame_000393.png,-0.619279,0.111155,0.090795,-0.511529,-0.451118,0.409603,0.605851,-85.972555,-7.329317,74.956275
394,make slow circular sweeps until moving anatomy appears,2,frames/frame_000394.png,-0.617897,0.113924,0.090583,-0.513374,-0.448829,0.407164,0.607633,-85.952968,-7.318905,74.471210
395,make slow circular sweeps until moving anatomy appears,2,frames/frame_000395.png,-0.617893,0.113998,0.090550,-0.514436,-0.447113,0.405397,0.609178,-85.901294,-7.333297,74.113938
396,make slow circular sweeps until moving anatomy appears,2,frames/frame_000396.png,-0.619428,0.111194,0.090745,-0.514044,-0.446980,0.405426,0.609588,-85.840463,-7.361775,74.101396
397,make slow circular sweeps until moving anatomy appears,2,frames/frame_000397.png,-0.618260,0.113888,0.090758,-0.515604,-0.444815,0.403506,0.611126,-85.803243,-7.329600,73.683626
398,make slow circular sweeps until moving anatomy appears,2,frames/frame_000398.png,-0.619447,0.111479,0.091210,-0.516341,-0.443027,0.403143,0.612041,-85.708263,-7.237477,73.460639
399,make slow circular sweeps until moving anatomy appears,2,frames/frame_000399.png,-0.619409,0.111451,0.091183,-0.518864,-0.439842,0.405599,0.610580,-85.690305,-6.673739,73.381650
400,make slow circular sweeps until moving anatomy appears,2,frames/frame_000400.png,-0.618033,0.114264,0.091003,-0.524723,-0.432624,0.409746,0.607955,-85.678553,-5.510331,73.068103
401,make slow circular sweeps until moving anatomy appears,2,frames/frame_000401.png,-0.617997,0.114257,0.091082,-0.528044,-0.428348,0.413927,0.605270,-85.662832,-4.668387,73.062377
402,make slow circular sweeps until moving anatomy appears,2,frames/frame_000402.png,-0.619276,0.111680,0.091508,-0.534168,-0.420039,0.424699,0.598217,-85.609370,-2.798679,73.337197
403,make slow circular sweeps until moving anatomy appears,2,frames/frame_000403.png,-0.617901,0.114508,0.091659,-0.542437,-0.408800,0.433175,0.592457,-85.566660,-0.828112,73.111174
404,make slow circular sweeps until moving anatomy appears,2,frames/frame_000404.png,-0.617895,0.114682,0.091757,-0.545835,-0.404050,0.437873,0.589130,-85.548491,0.111015,73.140681
405,make slow circular sweeps until moving anatomy appears,2,frames/frame_000405.png,-0.617888,0.114759,0.091756,-0.552646,-0.394759,0.447754,0.581605,-85.552493,2.046570,73.288821
406,make slow circular sweeps until moving anatomy appears,2,frames/frame_000406.png,-0.617839,0.114796,0.091591,-0.559073,-0.385997,0.457242,0.573911,-85.580051,3.911012,73.468962
407,make slow circular sweeps until moving anatomy appears,2,frames/frame_000407.png,-0.617865,0.114917,0.091638,-0.565036,-0.377300,0.466680,0.566206,-85.575413,5.746233,73.672797
408,make slow circular sweeps until moving anatomy appears,2,frames/frame_000408.png,-0.619342,0.112099,0.091864,-0.576375,-0.359508,0.489293,0.546935,-85.512499,9.833005,74.537417
409,make slow circular sweeps until moving anatomy appears,2,frames/frame_000409.png,-0.619331,0.112163,0.091857,-0.578274,-0.356443,0.492512,0.544040,-85.503244,10.473171,74.622426
410,make slow circular sweeps until moving anatomy appears,2,frames/frame_000410.png,-0.619381,0.112195,0.091894,-0.581399,-0.351193,0.498003,0.539103,-85.475911,11.561421,74.773111
411,make slow circular sweeps until moving anatomy appears,2,frames/frame_000411.png,-0.618191,0.114715,0.091843,-0.584679,-0.345146,0.501286,0.536411,-85.415166,12.468539,74.607316
412,make slow circular sweeps until moving anatomy appears,2,frames/frame_000412.png,-0.619589,0.112054,0.091777,-0.585487,-0.343112,0.505791,0.532593,-85.349871,13.108115,74.949784
413,make slow circular sweeps until moving anatomy appears,2,frames/frame_000413.png,-0.618446,0.115160,0.091426,-0.587640,-0.338627,0.507183,0.531767,-85.276504,13.647085,74.714072
414,make slow circular sweeps until moving anatomy appears,2,frames/frame_000414.png,-0.618655,0.115441,0.091408,-0.588167,-0.337148,0.508464,0.530901,-85.226496,13.894703,74.734253
415,make slow circular sweeps until moving anatomy appears,2,frames/frame_000415.png,-0.619297,0.115844,0.091537,-0.588884,-0.334649,0.510902,0.529343,-85.118410,14.325882,74.803559
416,make slow circular sweeps until moving anatomy appears,2,frames/frame_000416.png,-0.619866,0.116242,0.091568,-0.589449,-0.332658,0.513156,0.527787,-85.031181,14.703252,74.897221
417,make slow circular sweeps until moving anatomy appears,2,frames/frame_000417.png,-0.620365,0.116653,0.091536,-0.589917,-0.331103,0.514978,0.526466,-84.966980,15.008350,74.978652
418,make slow circular sweeps until moving anatomy appears,2,frames/frame_000418.png,-0.620645,0.117307,0.091521,-0.590579,-0.329100,0.518417,0.523597,-84.889864,15.527496,75.215338
419,make slow circular sweeps until moving anatomy appears,2,frames/frame_000419.png,-0.621683,0.114168,0.091776,-0.589540,-0.330945,0.520592,0.521442,-84.887432,15.585828,75.638526
420,make slow circular sweeps until moving anatomy appears,2,frames/frame_000420.png,-0.621023,0.113535,0.091828,-0.589264,-0.331737,0.520890,0.520953,-84.911921,15.559915,75.742891
421,make slow circular sweeps until moving anatomy appears,2,frames/frame_000421.png,-0.618748,0.115667,0.091697,-0.589927,-0.331018,0.519467,0.522080,-84.949772,15.501261,75.506758
422,make slow circular sweeps until moving anatomy appears,2,frames/frame_000422.png,-0.619517,0.112676,0.091838,-0.588929,-0.332941,0.520364,0.521090,-84.963620,15.422268,75.783545
423,make slow circular sweeps until moving anatomy appears,2,frames/frame_000423.png,-0.617070,0.114688,0.091817,-0.589428,-0.332257,0.518674,0.522644,-84.982190,15.315718,75.519735
424,make slow circular sweeps until moving anatomy appears,2,frames/frame_000424.png,-0.615548,0.114011,0.091806,-0.588818,-0.333444,0.518173,0.523072,-84.994642,15.152507,75.564497
425,make slow circular sweeps until moving anatomy appears,2,frames/frame_000425.png,-0.613886,0.113206,0.091735,-0.588217,-0.334623,0.517730,0.523435,-85.007768,14.996920,75.615518
426,make slow circular sweeps until moving anatomy appears,2,frames/frame_000426.png,-0.612997,0.112814,0.091667,-0.587963,-0.335174,0.517446,0.523648,-85.017977,14.918952,75.630003
427,make slow circular sweeps until moving anatomy appears,2,frames/frame_000427.png,-0.611232,0.111825,0.091506,-0.587612,-0.336186,0.516972,0.523861,-85.052710,14.793071,75.661807
428,make slow circular sweeps until moving anatomy appears,2,frames/frame_000428.png,-0.606698,0.108846,0.090934,-0.585881,-0.339888,0.516220,0.524152,-85.117630,14.393562,75.898987
429,make slow circular sweeps until moving anatomy appears,2,frames/frame_000429.png,-0.604866,0.107800,0.090335,-0.584999,-0.341606,0.515231,0.524994,-85.139744,14.130817,75.934041
430,make slow circular sweeps until moving anatomy appears,2,frames/frame_000430.png,-0.603163,0.106910,0.089866,-0.584143,-0.343115,0.514222,0.525951,-85.148955,13.876785,75.949277
431,make slow circular sweeps until moving anatomy appears,2,frames/frame_000431.png,-0.601762,0.106286,0.089578,-0.583377,-0.344266,0.513234,0.527013,-85.141525,13.647767,75.936020
432,make slow circular sweeps until moving anatomy appears,2,frames/frame_000432.png,-0.601799,0.102884,0.089502,-0.581667,-0.346818,0.513612,0.526863,-85.119055,13.417855,76.211014
433,make slow circular sweeps until moving anatomy appears,2,frames/frame_000433.png,-0.599987,0.105354,0.089335,-0.582210,-0.345752,0.511949,0.528579,-85.108303,13.332989,75.919455
434,make slow circular sweeps until moving anatomy appears,2,frames/frame_000434.png,-0.598858,0.104783,0.089021,-0.581805,-0.346706,0.510987,0.529330,-85.134281,13.152691,75.890901
435,make slow circular sweeps until moving anatomy appears,1,frames/frame_000435.png,-0.597683,0.104238,0.088672,-0.581450,-0.347550,0.510094,0.530027,-85.157980,12.989116,75.860871
436,make slow circular sweeps until moving anatomy appears,1,frames/frame_000436.png,-0.596722,0.103693,0.088588,-0.580871,-0.348083,0.509505,0.530879,-85.125003,12.846119,75.841236
437,make slow circular sweeps until moving anatomy appears,1,frames/frame_000437.png,-0.596253,0.103475,0.088594,-0.580535,-0.348284,0.509317,0.531294,-85.096768,12.783690,75.838683
438,make slow circular sweeps until moving anatomy appears,1,frames/frame_000438.png,-0.594336,0.102640,0.088485,-0.578983,-0.349226,0.508226,0.533410,-84.968165,12.471098,75.801405
439,make slow circular sweeps until moving anatomy appears,1,frames/frame_000439.png,-0.595005,0.099662,0.088589,-0.577632,-0.350961,0.509189,0.532817,-84.929183,12.371648,76.072505
440,make slow circular sweeps until moving anatomy appears,1,frames/frame_000440.png,-0.593571,0.102311,0.088604,-0.578291,-0.349511,0.507859,0.534323,-84.899645,12.349609,75.787183
441,make slow circular sweeps until moving anatomy appears,1,frames/frame_000441.png,-0.594221,0.099390,0.088755,-0.576934,-0.351186,0.508778,0.533817,-84.855243,12.246863,76.047656
442,make slow circular sweeps until moving anatomy appears,1,frames/frame_000442.png,-0.592843,0.102112,0.088649,-0.577715,-0.349725,0.507430,0.535212,-84.841103,12.236380,75.758913
443,make slow circular sweeps until moving anatomy appears,1,frames/frame_000443.png,-0.592651,0.102240,0.088694,-0.577547,-0.349635,0.507231,0.535641,-84.811543,12.201005,75.728765
444,make slow circular sweeps until moving anatomy appears,1,frames/frame_000444.png,-0.592651,0.102303,0.088884,-0.577369,-0.349396,0.507205,0.536013,-84.767918,12.188374,75.706118
445,make slow circular sweeps until moving anatomy appears,1,frames/frame_000445.png,-0.592583,0.102119,0.088996,-0.577181,-0.349409,0.507247,0.536167,-84.743767,12.172995,75.713239
446,make slow circular sweeps until moving anatomy appears,1,frames/frame_000446.png,-0.592503,0.101955,0.089017,-0.577071,-0.349509,0.507271,0.536198,-84.737273,12.160547,75.725255
447,make slow circular sweeps until moving anatomy appears,1,frames/frame_000447.png,-0.592269,0.101838,0.088903,-0.576996,-0.349724,0.507148,0.536256,-84.745290,12.131767,75.729864
448,make slow circular sweeps until moving anatomy appears,1,frames/frame_000448.png,-0.593377,0.099259,0.089062,-0.576003,-0.351089,0.508218,0.535416,-84.723957,12.093855,75.978949
449,make slow circular sweeps until moving anatomy appears,1,frames/frame_000449.png,-0.592145,0.102026,0.089081,-0.576856,-0.349483,0.507006,0.536698,-84.706872,12.110891,75.693253
450,make slow circular sweeps until moving anatomy appears,1,frames/frame_000450.png,-0.592094,0.101998,0.089067,-0.576794,-0.349548,0.506964,0.536761,-84.704061,12.097817,75.694338
451,make slow circular sweeps until moving anatomy appears,1,frames/frame_000451.png,-0.592102,0.101994,0.089122,-0.576765,-0.349474,0.506985,0.536820,-84.694090,12.099658,75.690521
452,make slow circular sweeps until moving anatomy appears,1,frames/frame_000452.png,-0.592074,0.102056,0.089151,-0.576749,-0.349431,0.506946,0.536902,-84.688443,12.095461,75.682324
453,make slow circular sweeps until moving anatomy appears,1,frames/frame_000453.png,-0.592098,0.102024,0.089203,-0.576719,-0.349375,0.507003,0.536917,-84.679669,12.100413,75.684327
454,make slow circular sweeps until moving anatomy appears,1,frames/frame_000454.png,-0.592088,0.102066,0.089215,-0.576722,-0.349331,0.506976,0.536968,-84.676495,12.099488,75.677356
455,make slow circular sweeps until moving anatomy appears,1,frames/frame_000455.png,-0.592097,0.102061,0.089254,-0.576694,-0.349306,0.506988,0.537003,-84.670625,12.098775,75.676780
456,make slow circular sweeps until moving anatomy appears,1,frames/frame_000456.png,-0.592064,0.102093,0.089193,-0.576708,-0.349372,0.506906,0.537022,-84.678122,12.089132,75.672807
457,make slow circular sweeps until moving anatomy appears,1,frames/frame_000457.png,-0.592080,0.102075,0.089238,-0.576698,-0.349300,0.506970,0.537020,-84.670669,12.097509,75.674069
458,make slow circular sweeps until moving anatomy appears,1,frames/frame_000458.png,-0.593289,0.099350,0.089318,-0.575811,-0.350790,0.508190,0.535846,-84.673439,12.081582,75.950815
459,make slow circular sweeps until moving anatomy appears,1,frames/frame_000459.png,-0.592080,0.102095,0.089279,-0.576668,-0.349283,0.506944,0.537088,-84.665291,12.092186,75.669741
460,make slow circular sweeps until moving anatomy appears,1,frames/frame_000460.png,-0.592080,0.102067,0.089247,-0.576665,-0.349326,0.506940,0.537068,-84.668421,12.089818,75.672990
461,make slow circular sweeps until moving anatomy appears,1,frames/frame_000461.png,-0.592103,0.102049,0.089287,-0.576650,-0.349292,0.506970,0.537076,-84.663581,12.092788,75.673792
462,make slow circular sweeps until moving anatomy appears,1,frames/frame_000462.png,-0.592072,0.102113,0.089281,-0.576684,-0.349249,0.506963,0.537075,-84.664615,12.097128,75.668911
463,make slow circular sweeps until moving anatomy appears,1,frames/frame_000463.png,-0.593291,0.099347,0.089312,-0.575800,-0.350805,0.508175,0.535863,-84.673255,12.078220,75.950357
464,make slow circular sweeps until moving anatomy appears,1,frames/frame_000464.png,-0.593313,0.099351,0.089340,-0.575809,-0.350755,0.508203,0.535858,-84.670246,12.084044,75.949336
465,make slow circular sweeps until moving anatomy appears,1,frames/frame_000465.png,-0.592062,0.102108,0.089252,-0.576679,-0.349291,0.506931,0.537084,-84.667384,12.091627,75.668846
466,make slow circular sweeps until moving anatomy appears,1,frames/frame_000466.png,-0.592100,0.102060,0.089319,-0.576642,-0.349261,0.506997,0.537080,-84.659882,12.095918,75.674143
467,make slow circular sweeps until moving anatomy appears,1,frames/frame_000467.png,-0.593301,0.099344,0.089338,-0.575799,-0.350774,0.508202,0.535858,-84.670460,12.082184,75.950844
468,make slow circular sweeps until moving anatomy appears,1,frames/frame_000468.png,-0.592093,0.102099,0.089290,-0.576667,-0.349254,0.506961,0.537092,-84.662664,12.094952,75.669252
469,make slow circular sweeps until moving anatomy appears,1,frames/frame_000469.png,-0.592080,0.102064,0.089286,-0.576654,-0.349298,0.506962,0.537075,-84.664716,12.092143,75.673288
470,make slow circular sweeps until moving anatomy appears,1,frames/frame_000470.png,-0.592112,0.102060,0.089319,-0.576648,-0.349236,0.507008,0.537079,-84.658596,12.098656,75.673287
471,make slow circular sweeps until moving anatomy appears,1,frames/frame_000471.png,-0.592071,0.102096,0.089274,-0.576671,-0.349271,0.506955,0.537082,-84.664700,12.094115,75.670032
472,make slow circular sweeps until moving anatomy appears,1,frames/frame_000472.png,-0.592098,0.102078,0.089299,-0.576660,-0.349269,0.506967,0.537083,-84.663025,12.094375,75.671337
473,make slow circular sweeps until moving anatomy appears,1,frames/frame_000473.png,-0.592087,0.102095,0.089297,-0.576667,-0.349239,0.506970,0.537093,-84.661463,12.096412,75.669022
474,make slow circular sweeps until moving anatomy appears,1,frames/frame_000474.png,-0.592085,0.102128,0.089299,-0.576684,-0.349217,0.506961,0.537097,-84.661962,12.098079,75.665935
475,make slow circular sweeps until moving anatomy appears,1,frames/frame_000475.png,-0.592091,0.102068,0.089298,-0.576663,-0.349269,0.506984,0.537064,-84.663434,12.096449,75.673296
476,make slow circular sweeps until moving anatomy appears,1,frames/frame_000476.png,-0.593310,0.099333,0.089345,-0.575791,-0.350784,0.508206,0.535856,-84.670210,12.081467,75.952273
477,make slow circular sweeps until moving anatomy appears,1,frames/frame_000477.png,-0.593327,0.099315,0.089334,-0.575783,-0.350812,0.508194,0.535858,-84.671500,12.078300,75.953386
478,make slow circular sweeps until moving anatomy appears,1,frames/frame_000478.png,-0.592087,0.102076,0.089276,-0.576674,-0.349276,0.506955,0.537075,-84.665469,12.094289,75.670448
479,make slow circular sweeps until moving anatomy appears,1,frames/frame_000479.png,-0.592092,0.102098,0.089252,-0.576679,-0.349303,0.506914,0.537091,-84.668555,12.089443,75.667898
480,make slow circular sweeps until moving anatomy appears,1,frames/frame_000480.png,-0.592109,0.102066,0.089304,-0.576662,-0.349250,0.506988,0.537075,-84.661628,12.097370,75.672107
481,make slow circular sweeps until moving anatomy appears,1,frames/frame_000481.png,-0.592081,0.102091,0.089299,-0.576674,-0.349239,0.506978,0.537078,-84.662363,12.097977,75.669859
482,make slow circular sweeps until moving anatomy appears,1,frames/frame_000482.png,-0.592084,0.102089,0.089292,-0.576673,-0.349261,0.506959,0.537083,-84.664069,12.095081,75.669571
483,make slow circular sweeps until moving anatomy appears,1,frames/frame_000483.png,-0.592093,0.102081,0.089268,-0.576675,-0.349290,0.506951,0.537069,-84.666814,12.093479,75.671192
484,make slow circular sweeps until moving anatomy appears,1,frames/frame_000484.png,-0.592092,0.102103,0.089293,-0.576674,-0.349260,0.506942,0.537097,-84.664241,12.093529,75.667547
485,make slow circular sweeps until moving anatomy appears,1,frames/frame_000485.png,-0.592081,0.102118,0.089282,-0.576674,-0.349267,0.506929,0.537105,-84.664826,12.091896,75.666621
486,make slow circular sweeps until moving anatomy appears,1,frames/frame_000486.png,-0.593292,0.099383,0.089304,-0.575829,-0.350787,0.508146,0.535871,-84.675648,12.078831,75.945272
487,make slow circular sweeps until moving anatomy appears,1,frames/frame_000487.png,-0.592094,0.102081,0.089293,-0.576667,-0.349268,0.506974,0.537071,-84.663857,12.095817,75.671911
488,make slow circular sweeps until moving anatomy appears,1,frames/frame_000488.png,-0.592090,0.102086,0.089289,-0.576669,-0.349276,0.506957,0.537079,-84.664802,12.093908,75.670744
489,make slow circular sweeps until moving anatomy appears,1,frames/frame_000489.png,-0.592094,0.102090,0.089305,-0.576669,-0.349268,0.506951,0.537089,-84.664203,12.093664,75.669350
490,make slow circular sweeps until moving anatomy appears,1,frames/frame_000490.png,-0.592100,0.102121,0.089294,-0.576684,-0.349242,0.506935,0.537106,-84.663993,12.094313,75.665041
491,make slow circular sweeps until moving anatomy appears,1,frames/frame_000491.png,-0.592080,0.102116,0.089272,-0.576682,-0.349288,0.506918,0.537094,-84.667624,12.090689,75.667053
492,make slow circular sweeps until moving anatomy appears,1,frames/frame_000492.png,-0.592062,0.102143,0.089257,-0.576705,-0.349266,0.506913,0.537089,-84.668841,12.093294,75.664455
493,make slow circular sweeps until moving anatomy appears,1,frames/frame_000493.png,-0.592124,0.102073,0.089328,-0.576665,-0.349224,0.507004,0.537073,-84.659903,12.100395,75.671650
494,make slow circular sweeps until moving anatomy appears,1,frames/frame_000494.png,-0.592108,0.102072,0.089291,-0.576660,-0.349282,0.506969,0.537073,-84.664141,12.094074,75.672685
495,make slow circular sweeps until moving anatomy appears,1,frames/frame_000495.png,-0.592093,0.102128,0.089301,-0.576690,-0.349243,0.506926,0.537107,-84.664943,12.093972,75.664104
496,make slow circular sweeps until moving anatomy appears,1,frames/frame_000496.png,-0.592087,0.102121,0.089272,-0.576687,-0.349266,0.506927,0.537094,-84.666520,12.093003,75.666201
497,make slow circular sweeps until moving anatomy appears,1,frames/frame_000497.png,-0.592083,0.102111,0.089268,-0.576689,-0.349285,0.506927,0.537081,-84.668204,12.092476,75.667821
498,make slow circular sweeps until moving anatomy appears,1,frames/frame_000498.png,-0.592090,0.102110,0.089282,-0.576695,-0.349269,0.506935,0.537076,-84.667746,12.094623,75.667365
499,make slow circular sweeps until moving anatomy appears,1,frames/frame_000499.png,-0.592076,0.102126,0.089273,-0.576696,-0.349279,0.506911,0.537092,-84.668785,12.091751,75.665357
500,make slow circular sweeps until moving anatomy appears,1,frames/frame_000500.png,-0.592073,0.102104,0.089278,-0.576681,-0.349293,0.506933,0.537077,-84.667901,12.092036,75.669285
501,make slow circular sweeps until moving anatomy appears,1,frames/frame_000501.png,-0.593306,0.099359,0.089286,-0.575840,-0.350828,0.508124,0.535852,-84.680588,12.076226,75.946205
502,make slow circular sweeps until moving anatomy appears,1,frames/frame_000502.png,-0.593326,0.099324,0.089330,-0.575805,-0.350814,0.508186,0.535841,-84.674578,12.079625,75.952390
503,make slow circular sweeps until moving anatomy appears,1,frames/frame_000503.png,-0.592087,0.102061,0.089275,-0.576674,-0.349318,0.506941,0.537061,-84.669024,12.091252,75.672376
504,make slow circular sweeps until moving anatomy appears,1,frames/frame_000504.png,-0.592103,0.102084,0.089282,-0.576682,-0.349285,0.506936,0.537079,-84.667346,12.092719,75.668962
505,make slow circular sweeps until moving anatomy appears,1,frames/frame_000505.png,-0.593332,0.099349,0.089328,-0.575821,-0.350799,0.508155,0.535863,-84.675573,12.078492,75.947373
506,make slow circular sweeps until moving anatomy appears,1,frames/frame_000506.png,-0.592101,0.102108,0.089272,-0.576696,-0.349288,0.506911,0.537086,-84.669475,12.091353,75.666138
507,make slow circular sweeps until moving anatomy appears,1,frames/frame_000507.png,-0.592095,0.102122,0.089315,-0.576696,-0.349238,0.506948,0.537083,-84.665258,12.097152,75.666231
508,make slow circular sweeps until moving anatomy appears,1,frames/frame_000508.png,-0.592099,0.102084,0.089277,-0.576684,-0.349301,0.506944,0.537059,-84.668969,12.093203,75.671253
509,make slow circular sweeps until moving anatomy appears,1,frames/frame_000509.png,-0.593317,0.099358,0.089338,-0.575814,-0.350798,0.508167,0.535860,-84.674464,12.079142,75.948782
510,make slow circular sweeps until moving anatomy appears,1,frames/frame_000510.png,-0.592105,0.102091,0.089299,-0.576696,-0.349249,0.506960,0.537065,-84.666160,12.097994,75.668583
511,make slow circular sweeps until moving anatomy appears,1,frames/frame_000511.png,-0.592097,0.102122,0.089289,-0.576697,-0.349268,0.506927,0.537082,-84.668002,12.094010,75.666363
